LOAN_ID,CUSTOMER_ID,AGE,GENDER,STATE,OCCUPATION,MONTHLY_INCOME,LOAN_PRODUCT,LOAN_AMOUNT,SANCTION_AMOUNT,LOAN_TENURE,INTEREST_RATE,EMI_AMOUNT,BUREAU_SCORE,VINTAGE_MONTHS,CURRENT_DPD,MAX_DPD,OUTSTANDING_BALANCE,COLLECTION_BUCKET,LOAN_STATUS,DEFAULT_FLAG,WRITE_OFF_FLAG,DISBURSAL_DATE,LAST_PAYMENT_DATE,FOIR,EMI_INCOME_RATIO,CREDIT_UTILIZATION,IS_DELINQUENT
LN0000652,CUST000295,55,Female,Karnataka,Business,47140.0,Consumer Durable Loan,104611,67899,9,15.39,8036.33,614.0,9,0,150,49013,Current,Active,0,0,2020-05-18,2021-01-18,0.17047793805685194,17.047793805685192,0.7218515736608787,0
LN0000643,CUST000335,43,Female,Tamil Nadu,Self Employed,36864.0,Vehicle Loan,1091907,898948,48,21.06,27865.57,670.0,7,60,60,817987,31-60,Delinquent,0,0,2022-03-16,2022-08-08,0.7559019639756944,75.59019639756944,0.9099380609334466,1
LN0000197,CUST000585,21,Female,Rajasthan,Salaried,72805.0,Consumer Durable Loan,35164,30022,9,15.25,3551.31,766.0,10,0,45,16934,Current,Active,0,0,2021-06-16,2022-03-05,0.04877838060572763,4.877838060572763,0.5640530277796283,0
LN0000702,CUST000075,34,Male,Delhi,Self Employed,34488.0,Personal Loan,452066,324474,18,18.93,20847.45,622.0,65,0,45,293320,Current,Active,0,0,2020-12-09,2026-04-07,0.6044841684064023,60.44841684064023,0.9039861437280029,0
LN0000830,CUST000586,41,Female,West Bengal,Salaried,48489.0,Vehicle Loan,994993,713800,24,11.13,33311.77,632.0,3,0,90,246365,Current,Active,0,0,2021-04-21,2021-06-06,0.6869964321804944,68.69964321804945,0.34514569907537124,0
LN0000416,CUST000477,34,F,Madhya Pradesh,SELF EMPLOYED,46936.0,Vehicle Loan,279234,223289,24,20.16,11381.93,740.0,38,0,90,100259,Current,Active,0,0,2023-05-11,2026-06-01,0.2424989347196182,24.24989347196182,0.4490100273636408,0
LN0000117,CUST000580,34,Male,Karnataka,Business,70538.0,Personal Loan,50000,37791,12,13.68,3387.46,609.0,60,15,30,16424,1-30,Active,0,0,2022-07-03,2027-04-16,0.04802319317247441,4.8023193172474405,0.4346008308856606,1
LN0000597,CUST000010,39,Female,Telangana,Professional,52998.0,Personal Loan,357260,286836,60,15.24,6860.0,671.0,71,0,15,252638,Current,Active,0,0,2024-05-08,2030-02-27,0.1294388467489339,12.943884674893392,0.8807750770475115,0
LN0000629,CUST000068,29,Female,Telangana,Business,63380.0,Consumer Durable Loan,25634,23275,6,18.52,4091.38,808.0,18,60,150,5000,31-60,Delinquent,0,0,2020-01-07,2021-04-19,0.06455317134742822,6.455317134742822,0.21482277121374865,1
LN0000525,CUST000202,33,Male,Rajasthan,Business,41769.0,Vehicle Loan,975744,653378,24,18.8,32872.43,637.0,53,45,90,337165,31-60,Delinquent,0,0,2020-06-15,2024-08-14,0.7870054346524935,78.70054346524935,0.5160335977030142,1
LN0000577,CUST000325,58,Female,Rajasthan,Professional,15387.0,Personal Loan,565306,478662,60,13.3,10964.68,786.0,47,90,90,135203,61-90,Delinquent,1,0,2020-01-06,2023-08-10,0.7125937479690648,71.25937479690649,0.2824602746823437,1
LN0000300,CUST000539,50,Female,Gujarat,Salaried,96670.0,Home Loan,4031638,2711830,180,20.04,47707.93,632.0,8,0,30,1146034,Current,Active,0,0,2023-10-21,2024-05-19,0.4935132926450812,49.351329264508124,0.4226053993060037,0
LN0000001,CUST000471,46,Male,Karnataka,Salaried,59013.0,Personal Loan,377614,280920,12,19.62,25971.82,729.0,25,15,150,135062,1-30,Active,0,0,2025-01-13,2026-12-12,0.44010336705471675,44.01033670547167,0.4807845650007119,1
LN0000707,CUST000293,49,Female,Tamil Nadu,Salaried,,Home Loan,1936242,1595850,180,17.08,24650.74,660.0,69,0,45,771847,Current,Active,0,0,2025-01-22,2030-08-11,,,0.4836588651815647,0
LN0000966,CUST000297,21,Male,Tamil Nadu,Salaried,24808.0,Personal Loan,468933,431095,48,12.69,11498.98,850.0,34,15,15,421043,1-30,Active,0,0,2023-07-07,2026-03-26,0.46351902612060625,46.35190261206063,0.9766826337582204,1
LN0000879,CUST000212,38,Male,Tamil Nadu,Business,53830.0,Home Loan,6124691,5431749,240,11.44,57701.38,848.0,47,0,75,4121161,Current,Active,0,0,2023-12-29,2027-10-19,1.0,107.19186327326769,0.7587171277612422,0
LN0000985,CUST000281,32,Female,West Bengal,Salaried,88628.0,Home Loan,5446200,3723052,180,15.15,52490.39,688.0,63,0,120,2739501,Current,Active,0,0,2025-09-13,2030-11-11,0.592255156383987,59.2255156383987,0.7358213100434805,0
LN0000470,CUST000122,41,Female,Rajasthan,Self Employed,12615.0,Home Loan,5333567,4330086,300,11.19,43035.85,734.0,38,60,60,2354407,31-60,Delinquent,0,0,2023-10-15,2026-08-28,1.0,341.1482362267142,0.5437321568209038,1
LN0000021,CUST000449,31,Male,Delhi,Salaried,60004.0,Personal Loan,227629,157083,60,22.57,4389.52,675.0,29,75,75,76282,61-90,Delinquent,0,0,2022-07-09,2024-08-01,0.07315378974735018,7.315378974735018,0.4856158845960416,1
LN0000570,CUST000050,49,Male,Maharashtra,Salaried,64628.0,Personal Loan,518934,352750,36,15.33,12285.28,571.0,48,75,90,220966,61-90,Delinquent,0,0,2020-09-24,2024-06-01,0.1900922200903633,19.009222009036332,0.6264096385542168,1
LN0000127,CUST000375,21,Female,Gujarat,Salaried,43561.0,MSME Loan,1311864,980939,24,14.56,47357.63,621.0,4,0,90,843552,Current,Active,0,0,2021-12-16,,1.0,108.71566309313377,0.8599433807810679,0
LN0000564,CUST000492,27,Male,Karnataka,Salaried,98127.0,Vehicle Loan,730622,672095,24,15.97,32898.23,766.0,49,30,90,139504,1-30,Active,0,0,2023-12-28,2027-10-27,0.3352617526266981,33.52617526266981,0.20756589470238582,1
LN0000986,CUST000261,22,Male,Madhya Pradesh,Salaried,40496.0,Personal Loan,598415,412373,12,18.26,37857.4,630.0,17,0,150,203537,Current,Active,0,0,2025-02-16,2026-06-18,0.9348429474516002,93.48429474516003,0.49357499157316315,0
LN0000018,CUST000302,21,Female,Uttar Pradesh,Salaried,39705.0,Consumer Durable Loan,110461,68831,24,12.83,3266.86,646.0,41,0,45,29263,Current,Active,0,0,2022-11-24,2026-03-17,0.08227830248079587,8.227830248079588,0.42514274091615695,0
LN0000275,CUST000229,34,Male,Uttar Pradesh,Professional,53410.0,Personal Loan,251948,222849,36,8.56,7040.99,828.0,46,0,75,98358,Current,Active,0,0,2024-08-19,2028-04-28,0.1318290582287961,13.18290582287961,0.4413661268392499,0
LN0000406,CUST000198,36,Female,Maharashtra,Self Employed,34283.0,Vehicle Loan,846494,770814,24,19.46,39028.16,760.0,9,0,30,661163,Current,Active,0,0,2021-08-18,2022-05-11,1.0,113.84114575737247,0.8577464861821399,0
LN0000675,CUST000086,32,male,Gujarat,SALARIED,39444.0,Pers Loan,99999999,221619,12,16.3,20139.16,702.0,70,0,30,168195,Current,Active,0,0,2023-10-02,2029-06-11,0.510576006490214,51.057600649021396,0.7589376362135015,0
LN0000049,CUST000100,24,Female,Madhya Pradesh,Business,59769.0,Personal Loan,507159,432280,18,9.76,25913.73,753.0,9,15,30,215301,1-30,Active,0,0,2025-06-06,2026-01-18,0.43356472418812425,43.35647241881242,0.4980591283427408,1
LN0000512,CUST000346,35,Male,Telangana,Salaried,86345.0,Personal Loan,594595,492073,36,18.33,17871.18,731.0,27,60,60,74080,31-60,Delinquent,0,0,2023-09-23,2025-10-10,0.20697411546702182,20.69741154670218,0.15054676846728027,1
LN0000032,CUST000465,32,Male,West Bengal,Salaried,52727.0,MSME Loan,2288841,1863986,60,11.2,40713.74,688.0,41,7,15,425966,1-30,Active,0,0,2023-08-24,2026-12-05,0.7721611318679235,77.21611318679234,0.22852424857268241,1
LN0000446,CUST000474,21,Male,Uttar Pradesh,Salaried,83436.0,Personal Loan,354961,270736,24,20.87,13894.66,716.0,51,7,60,201522,1-30,Active,0,0,2025-11-06,2029-12-02,0.16653075411093532,16.653075411093532,0.7443487382542403,1
LN0000563,CUST000269,45,Female,West Bengal,Professional,29691.0,Home Loan,1200000,923681,120,17.1,16111.94,653.0,7,0,150,253145,Current,Active,0,0,2025-12-29,2026-07-11,0.5426540028965007,54.26540028965007,0.2740610665370404,0
LN0000860,CUST000259,37,Female,Rajasthan,Self Employed,35434.0,Personal Loan,551942,491869,48,8.93,12223.84,782.0,61,75,150,424698,61-90,Delinquent,0,0,2021-07-31,2026-05-17,0.34497488288084893,34.497488288084895,0.863437216006701,1
LN0000606,CUST000180,28,Female,Gujarat,Business,34523.0,Consumer Durable Loan,58963,40544,18,17.11,2569.77,577.0,59,0,75,16868,Current,Active,0,0,2021-10-12,2026-07-21,0.07443646264808967,7.443646264808967,0.4160418310970797,0
LN0000614,CUST000530,57,Male,Rajasthan,Business,48825.0,Consumer Durable Loan,155451,153176,6,15.34,26683.65,823.0,68,60,75,133588,31-60,Delinquent,0,0,2023-01-12,2028-06-11,0.5465161290322581,54.65161290322581,0.8721209588969552,1
LN0000789,CUST000637,36,Female,Rajasthan,Salaried,34714.0,Home Loan,4558533,3499512,180,11.8,41550.8,725.0,0,0,15,1694329,Current,Active,0,0,2020-04-12,,1.0,119.69464769257361,0.48416150594711493,0
LN0000660,CUST000644,56,M,Madhya Pradesh,Business,52233.0,Home,4734757,4615151,300,17.47,68079.98,754.0,71,0,45,1992903,Current,Active,0,0,2023-01-12,2028-10-09,1.0,130.33901939386976,0.4318175071628209,0
LN0000440,CUST000606,38,Male,Uttar Pradesh,Business,71189.0,Consumer Durable Loan,116561,107394,12,11.72,9527.77,755.0,20,0,0,28715,Current,Active,0,0,2020-05-23,2021-12-10,0.13383767155037998,13.383767155037999,0.2673799281151647,0
LN0000619,CUST000229,45,Male,Karnataka,Self Employed,50858.0,Vehicle Loan,772790,571428,60,15.29,13681.37,686.0,51,0,90,476925,Current,Active,0,0,2020-08-12,2024-09-20,0.26901116835109523,26.901116835109523,0.8346195846195846,0
LN0000178,CUST000553,45,Female,Tamil Nadu,Salaried,47149.0,Home Loan,3581402,2522636,180,18.54,41608.93,653.0,20,15,60,698167,1-30,Active,0,0,2021-12-19,2023-06-12,0.882498674415152,88.24986744151519,0.27676089614197213,1
LN0000165,CUST000655,21,Male,Delhi,Salaried,30745.0,Vehicle Loan,784142,512561,60,20.11,13611.12,628.0,4,0,15,86581,Current,Active,0,0,2022-06-07,2022-08-28,0.44271003415189464,44.27100341518946,0.16891843117209465,0
LN0000206,CUST000443,27,Female,Gujarat,Business,65278.0,Personal Loan,50000,33940,36,10.78,1107.62,636.0,68,0,60,26539,Current,Active,0,0,2021-08-29,2027-03-01,0.01696773798216857,1.696773798216857,0.7819387153800825,0
LN0000059,CUST000116,49,Male,Uttar Pradesh,,27015.0,Home Loan,4865592,4865592,300,19.94,81430.17,850.0,17,15,75,1080280,1-30,Active,0,0,2026-01-09,2027-04-24,1.0,301.4257634647418,0.2220243703130061,1
LN0000180,CUST000454,32,Male,Maharashtra,Business,70008.0,Personal Loan,258898,194871,36,8.5,6151.6,615.0,50,0,75,124469,Current,Active,0,0,2025-09-26,2029-11-01,0.08786995771911782,8.786995771911782,0.6387251053260875,0
LN0000623,CUST000090,29,Female,Uttar Pradesh,Permanent Employee,52855.0,Car Loan,792797,652411,24,19.23,32960.09,684.0,66,0,45,334720,Current,Active,0,0,2024-06-10,2029-10-18,0.6235945511304511,62.359455113045115,0.5130508222577486,0
LN0000917,CUST000471,28,Female,Karnataka,Self Employed,36767.0,Home Loan,6291268,4642150,180,15.38,66183.37,639.0,26,0,30,1225277,Current,Active,0,0,2022-07-27,2024-08-07,1.0,180.00753392988275,0.26394601639326604,0
LN0000285,CUST000149,30,Female,Madhya Pradesh,Salaried,48875.0,Personal Loan,712207,482826,24,11.57,22631.46,626.0,72,0,15,244545,Current,Active,0,0,2020-05-18,2026-03-16,0.46304777493606136,46.30477749360614,0.5064868089125275,0
LN0000854,CUST000122,48,Female,Rajasthan,Self Employed,48552.0,Vehicle Loan,921892,706955,48,13.6,19177.04,678.0,24,60,60,547489,31-60,Delinquent,0,0,2022-12-11,2024-09-23,0.3949794035261163,39.497940352611636,0.7744326017921933,1
LN0000667,CUST000451,26,Female,West Bengal,Self Employed,52201.0,MSME Loan,150000,103366,24,16.82,5101.71,643.0,52,60,60,100991,31-60,Delinquent,0,0,2022-02-21,2026-03-11,0.09773203578475508,9.773203578475508,0.9770233926049184,1
LN0000715,CUST000226,54,Female,Uttar Pradesh,Self Employed,41963.0,Personal Loan,395028,324395,60,14.38,7612.16,,4,30,30,51162,1-30,Active,0,0,2024-06-13,2024-07-28,0.1814017110311465,18.14017110311465,0.15771513124431635,1
LN0000214,CUST000313,36,Male,Uttar Pradesh,Salaried,19999.0,Personal Loan,122995,87843,60,14.81,2081.03,606.0,58,0,30,81860,Current,Active,0,0,2024-02-21,2028-11-19,0.10405670283514176,10.405670283514176,0.9318898489350318,0
LN0000836,CUST000118,60,Male,Maharashtra,Salaried,72668.0,Consumer Durable Loan,62241,55986,9,20.83,6772.95,830.0,6,0,90,7235,Current,Active,0,0,2025-01-24,2025-07-15,0.0932040237793802,9.32040237793802,0.12922873575536742,0
LN0000342,CUST000474,45,Male,Delhi,Professional,78155.0,Vehicle Loan,1274497,1019476,36,13.38,34537.07,739.0,30,0,45,405285,Current,Active,0,0,2023-04-15,2025-09-27,0.4419048045550509,44.19048045550509,0.3975424629907913,0
LN0000679,CUST000291,52,Female,Tamil Nadu,Salaried,61917.0,Vehicle Loan,1345739,1314316,24,18.37,65851.25,813.0,5,45,45,1014680,31-60,Delinquent,0,0,2022-11-14,2023-01-24,1.0,106.35407077216273,0.7720213403778087,1
LN0000349,CUST000270,56,Female,Telangana,Self Employed,56187.0,Consumer Durable Loan,145713,115388,9,19.57,13888.87,732.0,67,0,60,105890,Current,Active,0,0,2022-05-11,2027-10-06,0.24719009735348035,24.719009735348035,0.9176864145318404,0
LN0000420,CUST000556,21,Female,West Bengal,Self Employed,46231.0,MSME Loan,689342,581214,48,9.01,14466.29,761.0,2,0,60,233771,Current,Active,0,0,2025-09-15,2025-10-26,0.3129131967727283,31.291319677272828,0.4022115778353584,0
LN0000960,CUST000608,37,Female,Maharashtra,Salaried,,Home Loan,3344562,2696029,240,19.91,45610.42,746.0,48,60,120,2587576,31-60,Delinquent,0,0,2025-11-03,2029-07-11,,,0.9597730588209549,1
LN0000582,CUST000165,22,Male,Rajasthan,Professional,,Personal Loan,451461,360486,36,13.77,12280.33,704.0,52,90,90,46351,61-90,Delinquent,1,0,2025-03-19,2029-02-26,,,0.12857919586336225,1
LN0000121,CUST000086,44,Male,Rajasthan,Salaried,59407.0,Consumer Durable Loan,29533,25024,24,13.52,1195.81,710.0,69,45,90,14237,31-60,Delinquent,0,0,2024-02-26,2029-09-10,0.020129109364216337,2.0129109364216338,0.5689338235294118,1
LN0000429,CUST000469,54,Male,West Bengal,Professional,36451.0,Vehicle Loan,659212,465139,36,16.35,16433.39,520.0,3,0,90,372898,Current,Active,0,0,2024-11-06,2025-01-29,0.450835093687416,45.083509368741595,0.8016915373683996,0
LN0000637,CUST000202,25,Female,Maharashtra,Self Employed,63746.0,Home Loan,1639058,1224877,300,12.61,13456.14,644.0,55,7,120,308086,1-30,Active,0,0,2023-04-04,2027-10-03,0.21108995074200734,21.108995074200735,0.2515240305761313,1
LN0000419,CUST000591,35,Female,Telangana,Salaried,33283.0,Personal Loan,389639,294056,18,17.38,18675.68,611.0,26,0,15,76606,Current,Active,0,0,2020-06-02,2022-07-06,0.5611176877084397,56.11176877084397,0.26051500394482685,0
LN0000958,CUST000251,32,Female,Uttar Pradesh,Salaried,63231.0,MSME Loan,1617308,1263174,48,8.5,31135.1,743.0,64,0,30,758329,Current,Active,0,0,2024-07-09,2029-09-04,0.4924024608182695,49.240246081826946,0.6003361373809151,0
LN0000949,CUST000247,28,Male,Telangana,Salaried,67942.0,Home Loan,4963673,4068823,120,19.99,78605.34,794.0,0,60,75,3649496,31-60,Delinquent,0,0,2024-11-23,,1.0,115.69476906773424,0.8969414496526391,1
LN0000044,CUST000455,37,Male,Uttar Pradesh,Salaried,63921.0,Consumer Durable Loan,173634,173634,18,11.19,10523.34,817.0,49,0,30,94931,Current,Active,0,0,2025-07-30,2029-07-16,0.1646304031538931,16.46304031538931,0.5467304790536416,0
LN0000379,CUST000491,35,Male,Rajasthan,Business,,Home Loan,4461770,3342514,180,15.21,47263.1,717.0,49,30,30,2864610,1-30,Active,0,0,2020-05-24,2024-03-28,,,0.8570225883870644,1
LN0000350,CUST000205,57,Female,Uttar Pradesh,Salaried,44414.0,Consumer Durable Loan,51973,41260,18,19.77,2667.57,670.0,0,30,90,6913,1-30,Active,0,0,2024-08-01,,0.060061467104966904,6.00614671049669,0.16754726126999514,1
LN0000779,CUST000691,31,Male,Telangana,Business,80991.0,Vehicle Loan,669808,551777,36,18.1,19975.75,661.0,43,0,15,172152,Current,Active,0,0,2023-01-12,2026-06-14,0.24664160215332567,24.66416021533257,0.3119956069209119,0
LN0000742,CUST000421,48,Female,Karnataka,Business,97221.0,Consumer Durable Loan,130183,98327,24,11.37,4599.72,618.0,1,0,120,29663,Current,Active,0,0,2023-07-07,2023-07-11,0.047312000493720495,4.73120004937205,0.30167705716639376,0
LN0000481,CUST000289,36,Female,Tamil Nadu,Self Employed,56951.0,Consumer Durable Loan,141837,126723,9,16.06,15039.24,714.0,19,0,120,116580,Current,Active,0,0,2024-09-26,2026-04-12,0.26407332619269197,26.407332619269198,0.9199592812670154,0
LN0000746,CUST000277,25,Female,Telangana,SALARIED,28723.0,Enterprise Loan,2272684,1761037,36,11.16,57787.62,682.0,24,0,15,845195,Current,Active,0,0,2025-09-12,2027-08-29,1.0,201.1893604428507,0.4799416480176169,0
LN0000898,CUST000527,34,Male,Delhi,Professional,49761.0,MSME Loan,150000,109233,24,16.9,5395.48,,15,0,0,41512,Current,Active,0,0,2025-10-28,2026-12-25,0.1084278852916943,10.842788529169429,0.3800316754094459,0
LN0000154,CUST000496,46,Male,Karnataka,SALARIED,44055.0,Pers Loan,316127,233136,48,18.47,6905.76,622.0,39,15,75,170297,1-30,Active,0,0,2023-01-17,2026-02-19,0.1567531494722506,15.675314947225061,0.7304620479033697,1
LN0000299,CUST000044,28,Male,Madhya Pradesh,Salaried,61634.0,Consumer Durable Loan,10000,10000,9,20.69,1209.08,776.0,60,0,60,6940,Current,Active,0,0,2025-07-12,2030-05-24,0.01961709446084953,1.9617094460849531,0.694,0
LN0000398,CUST000193,35,Male,Karnataka,Salaried,39964.0,MSME Loan,1791504,1346148,48,21.07,41735.11,693.0,19,0,90,946472,Current,Active,0,0,2020-05-02,2021-11-21,1.0,104.4317635872285,0.7030965391621129,0
LN0000549,CUST000547,21,Male,West Bengal,Business,51518.0,Vehicle Loan,991115,726559,48,17.93,21316.1,608.0,23,75,75,328573,61-90,Delinquent,0,0,2022-07-20,2024-02-21,0.41376023913971816,41.376023913971814,0.45223168386875673,1
LN0000012,CUST000241,21,Female,Telangana,Salaried,45217.0,Vehicle Loan,826782,581560,60,8.5,11931.59,629.0,38,0,0,221767,Current,Active,0,0,2022-05-10,2025-05-27,0.263873985447951,26.387398544795097,0.3813312469908522,0
LN0000027,CUST000294,22,Female,Telangana,Professional,63757.0,Vehicle Loan,980408,950790,48,14.95,26437.11,781.0,32,0,60,276990,Current,Active,0,0,2024-04-24,2026-11-10,0.4146542340448892,41.465423404488924,0.2913261603508661,0
LN0000282,CUST000024,41,Female,Telangana,Salaried,31003.0,MSME Loan,798256,798256,36,16.24,28158.99,841.0,10,7,7,605406,1-30,Active,0,0,2021-06-18,2022-03-09,0.9082666193594169,90.82666193594169,0.7584108356216552,1
LN0000807,CUST000589,24,Male,Madhya Pradesh,Salaried,84581.0,Home Loan,3595666,2706754,240,19.15,44183.95,680.0,41,0,0,1987793,Current,Active,0,0,2023-03-09,2026-07-10,0.5223862333148106,52.23862333148106,0.7343825851924483,0
LN0000409,CUST000564,30,Female,West Bengal,Self Employed,21688.0,Home Loan,4102723,3883349,180,21.65,72982.33,751.0,23,60,120,1718377,31-60,Delinquent,0,0,2024-05-23,2026-01-13,1.0,336.51018996680193,0.44249872983345045,1
LN0000760,CUST000093,36,Male,Madhya Pradesh,Salaried,38639.0,Personal Loan,329145,292119,60,20.58,7833.94,766.0,36,45,75,104954,31-60,Delinquent,0,0,2025-05-24,2028-02-10,0.20274696550117755,20.274696550117753,0.35928508587253827,1
LN0000459,CUST000112,38,Male,Rajasthan,Self Employed,41358.0,Personal Loan,124156,101549,36,8.5,3205.65,685.0,6,120,120,79354,90+,Delinquent,1,1,2022-12-15,2023-02-12,0.07750979254315973,7.750979254315974,0.7814355631271603,1
LN0000065,CUST000213,21,Male,Uttar Pradesh,Salaried,29498.0,Vehicle Loan,427057,327810,60,15.38,7864.12,720.0,63,45,75,198861,31-60,Delinquent,0,0,2021-01-25,2026-01-11,0.26659841345175944,26.659841345175945,0.6066349409719044,1
LN0000387,CUST000700,32,Female,Uttar Pradesh,Business,90178.0,Vehicle Loan,711839,647787,24,20.13,33010.79,850.0,69,7,45,467683,1-30,Active,0,0,2020-11-06,2026-06-19,0.3660625651489277,36.60625651489277,0.7219703390157567,1
LN0000263,CUST000526,37,male,West Bengal,Salaried,58184.0,Auto Loan,746995,603620,24,14.44,29107.16,736.0,64,30,30,383462,1-30,Active,0,0,2021-06-12,2026-07-28,0.5002605527292726,50.02605527292726,0.6352705344421987,1
LN0000997,CUST000519,49,Male,Delhi,Salaried,61323.0,Vehicle Loan,818295,526662,60,19.97,13944.53,605.0,55,60,60,576662,31-60,Delinquent,0,0,2022-06-22,2026-09-17,0.22739477846811149,22.73947784681115,1.0949375500795577,1
LN0000060,CUST000180,42,Male,Maharashtra,Salaried,23797.0,Vehicle Loan,510304,414023,24,16.34,20339.18,710.0,69,0,0,99579,Current,Active,0,0,2023-03-30,2028-11-14,0.8546951296381897,85.46951296381897,0.24051562352816147,0
LN0000347,CUST000010,40,Male,Delhi,Salaried,65385.0,Personal Loan,696511,567943,18,8.5,33718.05,690.0,16,0,0,169615,Current,Active,0,0,2022-09-26,2023-12-13,0.5156847900894701,51.56847900894701,0.2986479276969696,0
LN0000796,CUST000544,41,Male,Tamil Nadu,Salaried,34917.0,Consumer Durable Loan,155166,144582,6,8.5,24697.92,816.0,33,15,15,66940,1-30,Active,0,0,2023-11-09,2026-05-31,0.7073322450382334,70.73322450382335,0.46298986042522583,1
LN0000761,CUST000376,21,Female,Telangana,Salaried,41954.0,Consumer Durable Loan,113520,96450,6,20.0,17025.62,754.0,2,75,75,87580,61-90,Delinquent,0,0,2022-07-14,2022-05-28,0.40581637031033985,40.581637031033985,0.9080352514256091,1
LN0000454,CUST000195,35,Female,Maharashtra,Self Employed,18789.0,MSME Loan,342676,274489,60,10.27,5868.61,721.0,37,45,120,54102,31-60,Delinquent,0,0,2025-11-08,2028-09-20,0.3123428601841503,31.23428601841503,0.1971007945673597,1
LN0000336,CUST000038,21,F,Uttar Pradesh,Shop Owner,35225.0,Consumer Loan,88871,85748,6,17.99,15050.51,755.0,33,0,120,42359,Current,Active,0,0,2025-03-18,2027-11-15,0.4272678495386799,42.72678495386799,0.493994029015254,0
LN0000415,CUST000621,34,Male,West Bengal,Salaried,46369.0,Personal Loan,347867,295390,48,10.92,7623.04,766.0,31,0,15,216683,Current,Active,0,0,2021-10-25,2024-04-02,0.16439949103927193,16.439949103927194,0.7335488675987677,0
